client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C004516,F,73,Novosibirsk,117675.76113913856,Teacher,Premium,Married,0,5,Bachelor,Mobile App
C004517,M,45,Saint Petersburg,36395.46922819847,Accountant,Retail,Married,0,1,Bachelor,Mobile App
C004518,M,60,Yekaterinburg,90179.67356916261,Teacher,Retail,Widowed,1,9,Bachelor,Mobile App
C004519,M,55,Yekaterinburg,107262.15076396955,Doctor,Retail,Single,1,12,Bachelor,Mobile App
C004520,M,26,Saint Petersburg,79409.1184274499,Engineer,Retail,Married,1,0,Secondary,Mobile App
C004521,M,25,Krasnodar,102103.5515747459,Manager,Retail,Married,1,11,Secondary,Website
C004522,M,32,Moscow,35343.45410603675,Accountant,Premium,Married,1,8,Master,Mobile App
C004523,M,36,Saint Petersburg,67391.99682269058,Manager,Retail,Married,1,11,Master,Branch
C004524,F,58,Vladivostok,29344.89354196372,Doctor,Retail,Divorced,0,14,Master,Mobile App
C004525,M,49,Saint Petersburg,21488.16388642683,Accountant,Retail,Single,1,1,Secondary,Mobile App
C004526,M,24,Moscow,145868.53079721134,Accountant,Premium,Single,0,5,Master,Website
C004527,M,65,Novosibirsk,69864.7982672812,Doctor,Retail,Single,1,6,Secondary,Mobile App
C004528,F,41,Rostov-on-Don,23478.393001784338,Salesperson,Retail,Married,1,8,Master,Mobile App
C004529,F,47,Novosibirsk,138668.0851287612,Salesperson,Premium,Single,0,0,PhD,Call Center
C004530,F,26,Kazan,77821.74070230778,IT Specialist,Retail,Divorced,0,0,Master,Mobile App
C004531,F,73,Krasnodar,48633.759149986756,Salesperson,Retail,Single,0,13,Secondary,Website
C004532,M,67,Novosibirsk,166269.61441143215,Teacher,Business,Single,1,14,Master,Mobile App
C004533,F,33,Moscow,20000.0,Accountant,Retail,Married,0,9,Bachelor,Mobile App
C004534,M,31,Moscow,90818.80211850053,Pensioner,Retail,Married,0,12,Master,Mobile App
C004535,F,19,Novosibirsk,20589.809228119702,Doctor,Retail,Married,0,2,Bachelor,Website
C004536,F,43,Saint Petersburg,75130.7494389087,Engineer,Retail,Married,0,13,Bachelor,Mobile App
C004537,F,20,Moscow,89997.24560970708,Student,Retail,Single,0,14,Bachelor,Mobile App
C004538,F,71,Saint Petersburg,76599.23605705546,Salesperson,Retail,Married,1,12,Bachelor,Mobile App
C004539,F,49,Moscow,100238.53471331058,Accountant,Premium,Married,1,9,Master,Branch
C004540,F,32,Moscow,108924.92923137985,Student,Premium,Married,0,14,Secondary,Mobile App
C004541,F,37,Moscow,46081.46186813674,Teacher,Retail,Single,1,3,Bachelor,Mobile App
C004542,M,61,Yekaterinburg,145711.19109885176,Accountant,Premium,Single,0,12,Bachelor,Call Center
C004543,M,31,Yekaterinburg,124561.79241514337,Doctor,Premium,Single,0,14,Master,Mobile App
C004544,M,65,Kazan,65226.21279490209,Pensioner,Retail,Single,1,12,Bachelor,Call Center
C004545,F,54,Moscow,154591.13408496906,Pensioner,Retail,Single,0,0,Bachelor,Mobile App
C004546,M,38,Novosibirsk,109796.05011245611,IT Specialist,Retail,Widowed,0,2,PhD,Mobile App
C004547,F,60,Krasnodar,91575.20943118796,Doctor,Retail,Single,0,11,Secondary,Mobile App
C004548,F,28,Moscow,59276.06962667545,Pensioner,Retail,Married,1,3,Bachelor,Call Center
C004549,M,68,Krasnodar,99184.50034769811,Teacher,Retail,Divorced,0,3,Secondary,Branch
C004550,F,48,Saint Petersburg,105368.18391351377,Student,Retail,Married,0,2,Bachelor,Mobile App
C004551,F,40,Moscow,92113.66801897113,Accountant,Retail,Married,0,13,Bachelor,Mobile App
C004552,F,41,Saint Petersburg,158313.1453671977,Manager,Retail,Married,0,1,Secondary,Mobile App
C004553,F,55,Rostov-on-Don,136151.87784192257,Accountant,Retail,Married,0,2,Secondary,Branch
C004554,F,22,Novosibirsk,127061.67341749658,IT Specialist,Premium,Single,0,12,Secondary,Branch
C004555,M,46,Kazan,152949.05056979758,IT Specialist,Premium,Single,1,9,Secondary,Mobile App
C004556,F,36,Vladivostok,73708.6738845128,Teacher,Retail,Widowed,0,7,Bachelor,Mobile App
C004557,M,74,Vladivostok,52245.27884224928,IT Specialist,Premium,Married,1,6,Bachelor,Mobile App
C004558,F,65,Novosibirsk,87585.22113333666,Engineer,Premium,Single,0,1,Bachelor,Mobile App
C004559,M,62,Moscow,46833.40722896628,Student,Retail,Single,1,14,Bachelor,Website
C004560,M,31,Moscow,20000.0,Manager,Premium,Married,1,5,Secondary,Mobile App
C004561,M,68,Moscow,150541.75058002668,Manager,Premium,Married,0,1,Secondary,Branch
C004562,F,24,Moscow,61820.79714715862,Pensioner,Premium,Married,1,9,Bachelor,Branch
C004563,F,53,Kazan,117979.08349852904,Manager,Retail,Married,0,6,Master,Mobile App
C004564,F,68,Sochi,135645.8256067586,Driver,Retail,Single,0,5,Secondary,Mobile App
C004565,M,25,Sochi,175307.94143440953,Salesperson,Retail,Married,1,6,Master,Mobile App
C004566,M,56,Yekaterinburg,20000.0,Engineer,Retail,Married,0,12,Bachelor,Mobile App
C004567,M,73,Moscow,120113.52576857041,Manager,Retail,Single,1,8,Bachelor,Mobile App
C004568,F,58,Novosibirsk,84429.29440611217,Student,Retail,Widowed,1,13,Secondary,Branch
C004569,F,55,Saint Petersburg,55194.6735623173,Doctor,Retail,Single,0,4,Secondary,Branch
C004570,F,68,Moscow,122215.60057633508,Teacher,Retail,Married,1,9,Secondary,Mobile App
C004571,M,55,Novosibirsk,157390.70747663756,Salesperson,Retail,Married,0,7,Bachelor,Branch
C004572,F,28,Kazan,48599.94342742348,Driver,Premium,Married,0,12,Secondary,Mobile App
C004573,F,52,Novosibirsk,57826.18948691877,Student,Retail,Single,0,13,Master,Mobile App
C004574,F,55,Novosibirsk,70092.62893070644,Student,Business,Divorced,0,14,Secondary,Mobile App
C004575,M,71,Moscow,63875.42005255971,Doctor,Premium,Married,0,2,Master,Mobile App
C004576,F,55,Novosibirsk,143414.1505702325,Engineer,Retail,Single,0,14,Secondary,Mobile App
C004577,F,31,Saint Petersburg,33003.59107416246,Manager,Business,Single,1,13,Secondary,Mobile App
C004578,M,65,Kazan,57375.58891689909,Salesperson,Premium,Single,0,12,Secondary,Branch
C004579,F,54,Saint Petersburg,119896.04210125747,Driver,Premium,Married,0,8,Bachelor,Mobile App
C004580,F,36,Kazan,93205.84406405332,Pensioner,Retail,Single,0,0,Bachelor,Mobile App
C004581,F,55,Yekaterinburg,136795.1379789321,Engineer,Retail,Single,0,1,Secondary,Mobile App
C004582,M,57,Vladivostok,80362.62149423196,Accountant,Retail,Married,0,13,Secondary,Call Center
C004583,M,25,Moscow,81420.99023548236,Teacher,Retail,Single,0,6,Bachelor,Branch
C004584,F,27,Novosibirsk,105165.77790781426,Manager,Premium,Single,0,1,Secondary,Call Center
C004585,M,24,Kazan,111399.7893456361,Driver,Retail,Married,0,11,Master,Mobile App
C004586,M,29,Saint Petersburg,20000.0,Manager,Retail,Married,0,11,Secondary,Mobile App
C004587,M,32,Moscow,20388.758170323898,Accountant,Premium,Single,0,12,Secondary,Website
C004588,F,70,Saint Petersburg,54550.155984349694,Pensioner,Retail,Married,1,1,Secondary,Mobile App
C004589,M,24,Saint Petersburg,80016.55632890557,Engineer,Premium,Single,1,14,Secondary,Mobile App
C004590,M,20,Kazan,62031.62126712035,Teacher,Premium,Married,1,11,Secondary,Branch
C004591,F,22,Yekaterinburg,90667.42680768202,Driver,Retail,Married,0,13,Secondary,Mobile App
C004592,M,43,Saint Petersburg,90423.52936978676,Accountant,Retail,Single,0,6,Secondary,Mobile App
C004593,M,39,Novosibirsk,104440.18831344132,IT Specialist,Retail,Married,1,3,Bachelor,Mobile App
C004594,M,68,Vladivostok,89491.72362644327,Manager,Retail,Widowed,0,4,Bachelor,Website
C004595,F,46,Saint Petersburg,79817.50636487413,Accountant,Retail,Married,0,2,Bachelor,Mobile App
C004596,M,24,Rostov-on-Don,62772.376889568564,Accountant,Retail,Single,0,3,Secondary,Mobile App
C004597,F,36,Kazan,79084.23701627007,Accountant,Retail,Married,0,5,Bachelor,Mobile App
C004598,M,56,Saint Petersburg,121752.7757391859,Student,Retail,Married,0,9,Bachelor,Branch
C004599,F,57,Saint Petersburg,116031.13278394373,Accountant,Premium,Single,1,5,Secondary,Call Center
C004600,M,70,Novosibirsk,20000.0,Teacher,Retail,Married,0,6,Bachelor,Website
C004601,M,32,Sochi,58670.419289855985,IT Specialist,Retail,Single,0,10,Master,Website
C004602,F,50,Moscow,109512.26448992778,Accountant,Retail,Married,0,11,Bachelor,Mobile App
C004603,F,49,Moscow,20000.0,Pensioner,Retail,Single,1,2,Bachelor,Call Center
C004604,M,18,Novosibirsk,116419.96120976117,Student,Retail,Married,1,11,Master,Mobile App
C004605,M,33,Krasnodar,84668.37487095804,Manager,Retail,Single,1,12,Bachelor,Mobile App
C004606,M,52,Yekaterinburg,190552.5989771422,IT Specialist,Premium,Married,0,13,Secondary,Mobile App
C004607,F,51,Novosibirsk,63710.82724704066,Engineer,Business,Married,0,14,Bachelor,Website
C004608,M,22,Sochi,63690.801140517644,Engineer,Retail,Married,0,7,Bachelor,Mobile App
C004609,F,57,Moscow,70456.17897782805,Driver,Retail,Married,0,13,Master,Mobile App
C004610,F,37,Novosibirsk,62426.0234317134,Accountant,Retail,Married,1,0,Secondary,Website
C004611,F,62,Yekaterinburg,58364.70946439351,Teacher,Premium,Single,0,11,Secondary,Call Center
C004612,F,54,Moscow,99588.50608481163,Engineer,Retail,Married,1,2,Master,Website
C004613,M,70,Novosibirsk,68076.03223059246,Student,Premium,Married,1,0,Master,Mobile App
C004614,M,57,Sochi,76183.19344921758,Salesperson,Retail,Single,0,4,Bachelor,Mobile App
C004615,M,55,Novosibirsk,80266.87589226993,IT Specialist,Retail,Divorced,1,7,PhD,Website
C004616,F,59,Saint Petersburg,112198.06144566214,Accountant,Retail,Married,1,5,Secondary,Website
C004617,M,59,Yekaterinburg,65672.39621434826,Engineer,Premium,Single,0,14,Secondary,Mobile App
C004618,M,22,Kazan,132409.05793626857,Driver,Retail,Divorced,0,12,Bachelor,Website
C004619,M,61,Yekaterinburg,45358.176348266876,Pensioner,Premium,Single,1,6,Bachelor,Mobile App
C004620,F,41,Moscow,78718.14081015217,Student,Retail,Single,0,7,PhD,Mobile App
C004621,M,60,Krasnodar,137076.0865633497,Doctor,Retail,Single,0,10,Secondary,Mobile App
C004622,M,26,Moscow,99326.15519487906,Engineer,Retail,Married,0,7,Secondary,Mobile App
C004623,M,27,Moscow,55418.74245190497,Accountant,Premium,Married,1,4,Secondary,Mobile App
C004624,F,37,Rostov-on-Don,20286.22354093533,Student,Retail,Married,0,3,Master,Website
C004625,F,66,Moscow,101992.8086851147,Accountant,Retail,Married,1,3,Secondary,Mobile App
C004626,M,30,Kazan,122081.27583852437,Driver,Retail,Married,0,14,Bachelor,Mobile App
C004627,M,39,Saint Petersburg,65895.08918154784,Manager,Retail,Married,0,13,Bachelor,Call Center
C004628,F,25,Vladivostok,66989.63230319973,Student,Retail,Married,0,14,Bachelor,Call Center
C004629,F,25,Kazan,88647.91236207845,Manager,Retail,Divorced,0,13,Secondary,Mobile App
C004630,M,70,Moscow,122997.97198261895,Doctor,Retail,Single,1,1,Bachelor,Mobile App
C004631,M,39,Yekaterinburg,122358.7660689034,Manager,Retail,Divorced,0,1,Master,Website
C004632,M,41,Kazan,153157.95236345244,Accountant,Retail,Single,0,1,Secondary,Mobile App
C004633,F,62,Yekaterinburg,36188.53442540533,Student,Retail,Single,1,8,Bachelor,Call Center
C004634,F,19,Krasnodar,102436.64400574611,Doctor,Premium,Single,0,6,Secondary,Mobile App
C004635,F,64,Kazan,135516.68720939787,Student,Retail,Married,1,9,Bachelor,Call Center
C004636,F,57,Moscow,97561.51112694378,Manager,Retail,Married,0,5,Bachelor,Mobile App
C004637,M,67,Moscow,111455.15112363746,Teacher,Retail,Married,0,8,Master,Mobile App
C004638,M,52,Saint Petersburg,78673.02911794712,Engineer,Retail,Married,0,6,Secondary,Mobile App
C004639,F,41,Sochi,20000.0,Doctor,Premium,Married,0,7,Master,Mobile App
C004640,M,56,Moscow,121533.20088725914,IT Specialist,Retail,Married,0,8,Bachelor,Mobile App
C004641,F,54,Moscow,89760.48226716371,Engineer,Retail,Single,0,12,Secondary,Branch
C004642,M,59,Krasnodar,105213.21231768557,Doctor,Retail,Married,1,7,Bachelor,Branch
C004643,M,48,Sochi,67924.14188885997,IT Specialist,Premium,Divorced,1,12,Master,Website
C004644,M,28,Novosibirsk,121062.2353761982,Student,Retail,Single,0,7,PhD,Mobile App
C004645,F,59,Moscow,144942.9748538242,Salesperson,Premium,Married,1,13,Bachelor,Mobile App
C004646,F,42,Moscow,84450.18506472632,Driver,Premium,Married,0,2,Bachelor,Website
C004647,F,36,Saint Petersburg,62896.81761262539,IT Specialist,Retail,Divorced,1,1,Bachelor,Mobile App
C004648,F,74,Kazan,50916.039191087184,Engineer,Retail,Married,1,12,Bachelor,Mobile App
C004649,M,37,Saint Petersburg,34916.42832664908,Student,Premium,Single,1,0,Bachelor,Mobile App
C004650,F,31,Novosibirsk,60540.64934243566,Accountant,Retail,Single,0,12,Bachelor,Mobile App
C004651,F,69,Moscow,122227.84415198196,Doctor,Retail,Married,0,12,Bachelor,Mobile App
C004652,F,67,Kazan,20000.0,Engineer,Retail,Married,0,12,Master,Mobile App
C004653,M,68,Krasnodar,40739.00875443348,Manager,Retail,Widowed,0,12,Bachelor,Website
C004654,F,28,Moscow,63660.131626146336,Accountant,Retail,Single,1,14,Bachelor,Mobile App
C004655,F,58,Kazan,53183.258393719014,Salesperson,Retail,Single,1,12,Bachelor,Mobile App
C004656,F,59,Moscow,64214.8507494271,Student,Retail,Single,0,11,Secondary,Mobile App
C004657,F,54,Krasnodar,64206.03145517975,Pensioner,Premium,Divorced,0,6,Master,Mobile App
C004658,M,57,Saint Petersburg,20000.0,Accountant,Retail,Married,0,6,Secondary,Mobile App
C004659,F,59,Moscow,20000.0,IT Specialist,Retail,Divorced,0,11,Secondary,Call Center
C004660,M,74,Moscow,101760.50998208516,Student,Premium,Widowed,0,2,Master,Mobile App
C004661,M,22,Yekaterinburg,58205.89837857857,Driver,Retail,Single,0,6,Secondary,Mobile App
C004662,F,66,Novosibirsk,139018.72949379377,Accountant,Retail,Married,0,0,Bachelor,Call Center
C004663,F,56,Moscow,61824.97152754549,Salesperson,Retail,Single,0,7,Secondary,Mobile App
C004664,M,52,Moscow,23432.082001026618,Salesperson,Retail,Married,0,6,Bachelor,Mobile App
C004665,F,61,Saint Petersburg,105814.23399061974,Manager,Premium,Divorced,0,9,Bachelor,Mobile App
C004666,F,45,Krasnodar,119837.66303229523,Salesperson,Retail,Divorced,1,2,Master,Branch
C004667,F,24,Moscow,87911.48973485339,Pensioner,Retail,Single,1,7,Bachelor,Mobile App
C004668,F,32,Yekaterinburg,169888.26322880777,Accountant,Retail,Single,1,12,Secondary,Mobile App
C004669,M,44,Moscow,84701.31893916137,Engineer,Retail,Married,0,1,Secondary,Mobile App
C004670,F,28,Novosibirsk,105695.5368080089,IT Specialist,Retail,Divorced,1,8,Master,Call Center
C004671,F,58,Rostov-on-Don,131046.7473467188,Salesperson,Retail,Married,1,14,PhD,Branch
C004672,F,18,Kazan,87240.85864039685,Salesperson,Retail,Widowed,1,6,Secondary,Website
C004673,F,61,Moscow,148832.06371283432,Driver,Retail,Single,1,8,Secondary,Mobile App
C004674,M,61,Kazan,121759.25314121271,Doctor,Retail,Married,0,12,Bachelor,Mobile App
C004675,F,36,Yekaterinburg,98652.42910272971,Doctor,Retail,Married,0,1,Secondary,Mobile App
C004676,F,57,Yekaterinburg,77220.58637506297,Student,Retail,Divorced,0,14,Master,Call Center
C004677,F,63,Novosibirsk,127993.01600952566,Accountant,Business,Single,0,10,Bachelor,Mobile App
C004678,M,52,Kazan,85805.1086143589,Accountant,Retail,Single,0,3,Bachelor,Mobile App
C004679,F,34,Novosibirsk,123902.564856579,Pensioner,Premium,Single,1,2,Master,Branch
C004680,F,31,Kazan,108203.04895605617,Teacher,Retail,Single,0,5,Secondary,Mobile App
C004681,M,61,Vladivostok,158124.77625769028,Teacher,Retail,Married,0,4,Bachelor,Mobile App
C004682,F,62,Vladivostok,71535.82270710994,Doctor,Retail,Married,0,14,Secondary,Mobile App
C004683,F,33,Novosibirsk,61066.813657967155,Salesperson,Retail,Married,0,5,Bachelor,Mobile App
C004684,F,46,Novosibirsk,125667.19488661979,Accountant,Retail,Single,1,8,Master,Mobile App
C004685,M,43,Krasnodar,84898.61421980032,IT Specialist,Retail,Married,1,6,Master,Website
C004686,M,33,Moscow,20000.0,Student,Retail,Married,0,3,Master,Website
C004687,M,30,Saint Petersburg,73073.50408817522,Pensioner,Retail,Married,0,12,Secondary,Mobile App
C004688,F,57,Novosibirsk,22789.37312496717,Pensioner,Retail,Single,1,11,Bachelor,Mobile App
C004689,F,52,Krasnodar,84654.20369956836,Accountant,Retail,Single,1,11,Bachelor,Mobile App
C004690,M,72,Rostov-on-Don,93882.66822381987,Student,Retail,Married,0,9,Secondary,Branch
C004691,M,56,Moscow,47407.48035175938,Driver,Retail,Married,0,10,Bachelor,Website
C004692,M,45,Rostov-on-Don,89459.5463131643,Engineer,Retail,Single,0,7,Master,Mobile App
C004693,F,51,Krasnodar,74115.313745339,Manager,Premium,Single,1,1,Secondary,Branch
C004694,F,31,Saint Petersburg,157773.68055268368,Manager,Retail,Single,1,14,Master,Branch
C004695,F,69,Novosibirsk,158144.8176910568,Salesperson,Retail,Single,0,7,PhD,Mobile App
C004696,F,36,Novosibirsk,87572.74742034174,Doctor,Retail,Single,0,2,Bachelor,Call Center
C004697,M,60,Moscow,104556.36306091578,Accountant,Retail,Single,0,5,Master,Mobile App
C004698,M,56,Saint Petersburg,83378.70055786379,Accountant,Retail,Divorced,1,2,Master,Website
C004699,M,57,Moscow,152131.28575902263,Teacher,Retail,Single,0,13,Bachelor,Mobile App
C004700,M,40,Saint Petersburg,177870.79572011676,Student,Premium,Married,1,12,Secondary,Branch
C004701,F,41,Krasnodar,114970.69579573098,IT Specialist,Premium,Single,0,4,Bachelor,Mobile App
C004702,F,41,Yekaterinburg,61321.659362707185,Student,Retail,Married,1,14,Bachelor,Mobile App
C004703,F,28,Yekaterinburg,143570.20276376052,Accountant,Retail,Married,1,3,PhD,Mobile App
C004704,F,71,Moscow,143466.71711809406,Doctor,Premium,Divorced,1,2,Bachelor,Call Center
C004705,F,36,Novosibirsk,20000.0,Salesperson,Retail,Divorced,1,0,Bachelor,Branch
C004706,F,38,Sochi,112191.44154478126,IT Specialist,Premium,Married,0,10,Master,Mobile App
C004707,M,24,Saint Petersburg,113881.26236124404,Manager,Retail,Single,0,12,Secondary,Mobile App
C004708,M,67,Sochi,112572.70489159459,Driver,Premium,Single,1,4,Secondary,Mobile App
C004709,F,32,Rostov-on-Don,37730.810378212,Doctor,Retail,Single,0,3,Secondary,Mobile App
C004710,F,24,Saint Petersburg,132295.13250036005,Accountant,Retail,Single,0,4,Secondary,Mobile App
C004711,F,32,Novosibirsk,108439.53032426997,Pensioner,Retail,Single,0,5,Bachelor,Mobile App
C004712,F,53,Moscow,140155.69057944813,Driver,Retail,Divorced,0,8,Bachelor,Website
C004713,F,54,Yekaterinburg,115305.73068434227,IT Specialist,Retail,Divorced,0,1,Bachelor,Call Center
C004714,F,69,Krasnodar,118824.35481008762,Teacher,Retail,Divorced,1,8,Master,Mobile App
C004715,F,20,Krasnodar,118575.6219408666,Accountant,Retail,Single,0,7,Secondary,Mobile App
C004716,F,32,Moscow,106772.99608023703,Pensioner,Retail,Single,1,11,Master,Mobile App
C004717,F,29,Novosibirsk,66812.1698925986,Accountant,Retail,Single,0,9,Bachelor,Call Center
C004718,F,65,Krasnodar,98964.33950964225,IT Specialist,Retail,Single,1,14,Bachelor,Mobile App
C004719,M,64,Sochi,154869.83476623046,Driver,Premium,Single,1,4,Master,Website
C004720,M,64,Krasnodar,137784.666982275,Manager,Retail,Married,0,4,Bachelor,Website
C004721,M,47,Saint Petersburg,93779.62600495448,Doctor,Retail,Married,0,13,Secondary,Website
C004722,M,57,Sochi,96484.30911103963,Accountant,Retail,Single,0,13,Master,Website
C004723,F,36,Krasnodar,95391.3169689118,IT Specialist,Retail,Single,0,6,Secondary,Website
C004724,M,18,Novosibirsk,108907.86473757046,Pensioner,Retail,Married,0,1,Bachelor,Website
C004725,M,71,Saint Petersburg,131836.13613290768,IT Specialist,Retail,Single,1,13,Secondary,Mobile App
C004726,F,43,Kazan,109368.7169887396,Manager,Retail,Married,0,2,PhD,Call Center
C004727,F,24,Yekaterinburg,87756.66631539339,Student,Retail,Married,1,2,Bachelor,Mobile App
C004728,M,41,Novosibirsk,22162.823657897097,Pensioner,Retail,Married,1,1,Bachelor,Branch
C004729,F,25,Yekaterinburg,77877.44946754066,Doctor,Retail,Married,1,4,PhD,Mobile App
C004730,M,52,Kazan,109846.47341214979,Manager,Retail,Divorced,0,3,Master,Branch
C004731,F,70,Vladivostok,130813.33241449513,Doctor,Premium,Married,0,0,Secondary,Mobile App
C004732,M,30,Moscow,90096.74560684293,Engineer,Retail,Divorced,0,7,Secondary,Branch
C004733,F,36,Rostov-on-Don,165147.21795711207,Teacher,Retail,Single,1,13,Master,Mobile App
C004734,F,38,Saint Petersburg,122089.32956074715,Teacher,Retail,Widowed,0,12,Master,Website
C004735,F,44,Yekaterinburg,123148.69675907634,Engineer,Retail,Widowed,0,13,Master,Website
C004736,M,27,Vladivostok,32423.08450185277,Accountant,Retail,Single,1,8,Secondary,Call Center
C004737,F,67,Vladivostok,84832.49705818189,Manager,Retail,Divorced,0,0,Secondary,Website
C004738,F,30,Moscow,163113.51775094916,Salesperson,Retail,Married,0,1,Secondary,Mobile App
C004739,F,60,Yekaterinburg,119092.7379641452,Pensioner,Premium,Divorced,0,7,Secondary,Mobile App
C004740,M,24,Yekaterinburg,103330.02034361898,Driver,Retail,Married,0,9,Bachelor,Website
C004741,F,27,Saint Petersburg,41281.871235390754,Salesperson,Retail,Married,0,2,Bachelor,Branch
C004742,F,31,Rostov-on-Don,78059.53824151715,Driver,Retail,Single,0,1,Bachelor,Mobile App
C004743,F,55,Moscow,25447.576994622636,Engineer,Retail,Married,0,13,Bachelor,Call Center
C004744,M,53,Saint Petersburg,20000.0,IT Specialist,Retail,Married,0,5,Bachelor,Mobile App
C004745,M,36,Yekaterinburg,69132.07335215331,Engineer,Retail,Single,1,8,Bachelor,Website
C004746,F,37,Novosibirsk,109134.40149370648,Engineer,Premium,Single,1,10,PhD,Website
C004747,F,54,Vladivostok,92006.0990105015,Pensioner,Retail,Married,1,7,Bachelor,Branch
C004748,M,44,Moscow,126001.8773824122,Accountant,Retail,Single,1,13,Secondary,Call Center
C004749,F,37,Sochi,92354.38834816348,Salesperson,Retail,Single,1,11,Bachelor,Mobile App
C004750,M,40,Moscow,54095.11917820942,Doctor,Retail,Single,0,5,Bachelor,Mobile App
C004751,M,66,Novosibirsk,116700.60476473212,Salesperson,Retail,Married,0,6,Bachelor,Branch
C004752,F,26,Saint Petersburg,78485.23864454926,Manager,Business,Married,1,12,Master,Website
C004753,F,18,Krasnodar,66368.3316078428,Doctor,Retail,Married,0,1,Bachelor,Mobile App
C004754,M,26,Krasnodar,91901.84677389653,Engineer,Premium,Married,1,13,Secondary,Website
C004755,M,49,Moscow,160436.5335465119,Pensioner,Premium,Single,0,6,Master,Mobile App
C004756,M,25,Novosibirsk,81678.46165771992,Doctor,Retail,Married,0,5,Bachelor,Mobile App
C004757,M,65,Moscow,129240.05819665734,Doctor,Retail,Single,1,9,Secondary,Call Center
C004758,F,33,Yekaterinburg,154009.2542938863,Student,Premium,Single,1,10,Secondary,Branch
C004759,F,70,Saint Petersburg,161168.10511581297,Driver,Retail,Single,0,14,Master,Website
C004760,F,38,Saint Petersburg,71153.44042058925,Doctor,Business,Married,0,7,Bachelor,Branch
C004761,M,33,Moscow,89099.25590279358,Accountant,Premium,Married,0,8,Bachelor,Mobile App
C004762,F,34,Moscow,91767.5721448026,Accountant,Retail,Single,1,4,Bachelor,Call Center
C004763,F,37,Yekaterinburg,119040.85780309254,Pensioner,Premium,Single,1,2,Bachelor,Mobile App
C004764,F,40,Yekaterinburg,112903.18540243042,Doctor,Retail,Single,0,7,Bachelor,Mobile App
C004765,F,61,Saint Petersburg,97495.4664990375,IT Specialist,Retail,Married,0,7,Secondary,Call Center
C004766,M,54,Moscow,35201.99375560765,Teacher,Retail,Married,1,11,Secondary,Mobile App
C004767,F,42,Moscow,94310.54398930033,Teacher,Retail,Married,1,5,Secondary,Website
C004768,M,60,Rostov-on-Don,55973.19894359191,Doctor,Premium,Divorced,0,3,Bachelor,Call Center
C004769,F,51,Novosibirsk,129843.89682752432,Doctor,Retail,Single,0,8,Bachelor,Branch
C004770,F,57,Novosibirsk,73021.35400812852,Accountant,Retail,Widowed,1,7,Master,Branch
C004771,M,20,Novosibirsk,140756.33799740652,Teacher,Retail,Single,1,5,Bachelor,Branch
C004772,F,52,Moscow,45117.37169900309,Teacher,Retail,Married,1,2,Secondary,Mobile App
C004773,F,38,Moscow,69398.45249189144,Accountant,Retail,Married,0,4,Secondary,Call Center
C004774,F,71,Moscow,141650.71399065407,Accountant,Retail,Married,1,3,Master,Mobile App
C004775,M,32,Kazan,44035.03160815055,Accountant,Premium,Married,0,3,Secondary,Mobile App
C004776,M,38,Saint Petersburg,64738.13157752021,Driver,Retail,Married,0,3,Bachelor,Call Center
C004777,M,25,Vladivostok,28206.6144395889,Driver,Premium,Married,1,9,Secondary,Website
C004778,M,19,Moscow,81438.52258093395,Student,Premium,Divorced,0,3,Master,Website
C004779,M,69,Sochi,182056.42789969937,Manager,Retail,Divorced,0,13,Secondary,Website
C004780,F,51,Moscow,113159.72024975705,Salesperson,Retail,Married,0,4,Bachelor,Mobile App
C004781,F,19,Moscow,66859.62602521609,Salesperson,Retail,Married,0,1,Bachelor,Mobile App
C004782,M,64,Novosibirsk,90549.25697808476,Teacher,Retail,Single,0,13,Master,Branch
C004783,M,43,Moscow,115137.98869252062,IT Specialist,Retail,Single,1,6,Secondary,Branch
C004784,M,61,Moscow,114853.1609796437,Pensioner,Retail,Married,1,13,Secondary,Mobile App
C004785,F,73,Vladivostok,112037.84719451828,Teacher,Retail,Married,0,12,Bachelor,Branch
C004786,F,41,Moscow,55063.47885549422,Pensioner,Business,Single,0,10,Bachelor,Mobile App
C004787,M,56,Krasnodar,35686.741665691836,Teacher,Retail,Divorced,0,14,Master,Mobile App
C004788,M,35,Sochi,61094.645356510955,IT Specialist,Retail,Widowed,1,9,Bachelor,Website
C004789,M,58,Kazan,94833.8746519763,Doctor,Retail,Divorced,1,6,Secondary,Mobile App
C004790,F,44,Krasnodar,61445.65840643304,Student,Retail,Single,1,2,Master,Mobile App
C004791,F,47,Saint Petersburg,87715.49878473373,IT Specialist,Retail,Single,1,0,Master,Mobile App
C004792,F,41,Sochi,56770.353064509414,Manager,Retail,Married,0,3,Secondary,Mobile App
C004793,F,63,Moscow,91916.92487052918,Student,Retail,Single,1,8,Secondary,Mobile App
C004794,M,45,Krasnodar,60896.06366883527,Manager,Retail,Married,0,12,Secondary,Branch
C004795,M,56,Rostov-on-Don,131111.24966842297,Teacher,Retail,Married,0,4,Bachelor,Mobile App
C004796,M,36,Moscow,103702.30899785979,Driver,Retail,Married,0,12,Bachelor,Website
C004797,F,46,Kazan,111689.88132965,IT Specialist,Retail,Married,0,3,Secondary,Branch
C004798,M,27,Saint Petersburg,83600.77234755922,IT Specialist,Business,Single,0,3,Secondary,Mobile App
